raw_id,provider_id,provider_name,source_url,raw_title,raw_url,raw_description,raw_category,raw_subcategory,raw_tags,raw_duration,raw_level,raw_language,raw_certificate_info,raw_badge_info,raw_price_info,raw_rating,raw_reviews_count,raw_enrollment_count,raw_image_url,raw_instructors,raw_json,scraped_at,status,error_message
frontend_masters_007bd67d,frontend_masters,Frontend Masters,https://frontendmasters.com/sitemap.xml,Computer Science V2,https://frontendmasters.com/courses/computer-science-v2,,Web Development,,Frontend Masters;JavaScript;Web Development;CSS,,intermediate,English,,,free,,,,,,"{""url"": ""/courses/computer-science-v2""}",2026-05-23 14:32:51,active,
frontend_masters_002fb77f,frontend_masters,Frontend Masters,https://frontendmasters.com/sitemap.xml,Canvas Webgl,https://frontendmasters.com/courses/canvas-webgl,,Web Development,,Frontend Masters;JavaScript;Web Development;CSS,,intermediate,English,,,free,,,,,,"{""url"": ""https://frontendmasters.com/courses/canvas-webgl""}",2026-05-23 14:32:51,active,
frontend_masters_006e0301,frontend_masters,Frontend Masters,https://frontendmasters.com/sitemap.xml,Hardcore Js Patterns,https://frontendmasters.com/courses/hardcore-js-patterns,,Web Development,,Frontend Masters;JavaScript;Web Development;CSS,,intermediate,English,,,free,,,,,,"{""url"": ""https://frontendmasters.com/courses/hardcore-js-patterns""}",2026-05-23 14:32:51,active,
frontend_masters_00077a0c,frontend_masters,Frontend Masters,https://frontendmasters.com/sitemap.xml,Svelte V2,https://frontendmasters.com/courses/svelte-v2,,Web Development,,Frontend Masters;JavaScript;Web Development;CSS,,intermediate,English,,,free,,,,,,"{""url"": ""https://frontendmasters.com/courses/svelte-v2""}",2026-05-23 14:32:51,active,
frontend_masters_00190a11,frontend_masters,Frontend Masters,https://frontendmasters.com/sitemap.xml,Linting Asts,https://frontendmasters.com/courses/linting-asts,,Web Development,,Frontend Masters;JavaScript;Web Development;CSS,,intermediate,English,,,free,,,,,,"{""url"": ""https://frontendmasters.com/courses/linting-asts""}",2026-05-23 14:32:51,active,
frontend_masters_006a2c94,frontend_masters,Frontend Masters,https://frontendmasters.com/sitemap.xml,Functional Javascript V3,https://frontendmasters.com/courses/functional-javascript-v3,,Web Development,,Frontend Masters;JavaScript;Web Development;CSS,,intermediate,English,,,free,,,,,,"{""url"": ""/courses/functional-javascript-v3""}",2026-05-23 14:32:51,active,
frontend_masters_0085b815,frontend_masters,Frontend Masters,https://frontendmasters.com/sitemap.xml,Mcp,https://frontendmasters.com/courses/mcp,,Web Development,,Frontend Masters;JavaScript;Web Development;CSS,,intermediate,English,,,free,,,,,,"{""url"": ""https://frontendmasters.com/courses/mcp""}",2026-05-23 14:32:51,active,
frontend_masters_00367525,frontend_masters,Frontend Masters,https://frontendmasters.com/sitemap.xml,Figma V2,https://frontendmasters.com/courses/figma-v2,,Web Development,,Frontend Masters;JavaScript;Web Development;CSS,,intermediate,English,,,free,,,,,,"{""url"": ""https://frontendmasters.com/courses/figma-v2""}",2026-05-23 14:32:51,active,
frontend_masters_006275ac,frontend_masters,Frontend Masters,https://frontendmasters.com/sitemap.xml,Networking Streams,https://frontendmasters.com/courses/networking-streams,,Web Development,,Frontend Masters;JavaScript;Web Development;CSS,,intermediate,English,,,free,,,,,,"{""url"": ""/courses/networking-streams""}",2026-05-23 14:32:51,active,
frontend_masters_0011f42c,frontend_masters,Frontend Masters,https://frontendmasters.com/sitemap.xml,Serverless Aws,https://frontendmasters.com/courses/serverless-aws,,Web Development,,Frontend Masters;JavaScript;Web Development;CSS,,intermediate,English,,,free,,,,,,"{""url"": ""/courses/serverless-aws""}",2026-05-23 14:32:51,active,
frontend_masters_00693c2f,frontend_masters,Frontend Masters,https://frontendmasters.com/sitemap.xml,Fullstack App Next V4,https://frontendmasters.com/courses/fullstack-app-next-v4,,Web Development,,Frontend Masters;JavaScript;Web Development;CSS,,intermediate,English,,,free,,,,,,"{""url"": ""https://frontendmasters.com/courses/fullstack-app-next-v4""}",2026-05-23 14:32:51,active,
frontend_masters_00928836,frontend_masters,Frontend Masters,https://frontendmasters.com/sitemap.xml,Firebase,https://frontendmasters.com/courses/firebase,,Web Development,,Frontend Masters;JavaScript;Web Development;CSS,,intermediate,English,,,free,,,,,,"{""url"": ""https://frontendmasters.com/courses/firebase""}",2026-05-23 14:32:51,active,
frontend_masters_00820137,frontend_masters,Frontend Masters,https://frontendmasters.com/sitemap.xml,Winning Websites,https://frontendmasters.com/courses/winning-websites,,Web Development,,Frontend Masters;JavaScript;Web Development;CSS,,intermediate,English,,,free,,,,,,"{""url"": ""/courses/winning-websites""}",2026-05-23 14:32:51,active,
frontend_masters_005ab5cb,frontend_masters,Frontend Masters,https://frontendmasters.com/sitemap.xml,Electron V3,https://frontendmasters.com/courses/electron-v3,,Web Development,,Frontend Masters;JavaScript;Web Development;CSS,,intermediate,English,,,free,,,,,,"{""url"": ""https://frontendmasters.com/courses/electron-v3""}",2026-05-23 14:32:51,active,
frontend_masters_007f3bd8,frontend_masters,Frontend Masters,https://frontendmasters.com/sitemap.xml,Everything Git,https://frontendmasters.com/courses/everything-git,,Web Development,,Frontend Masters;JavaScript;Web Development;CSS,,intermediate,English,,,free,,,,,,"{""url"": ""/courses/everything-git""}",2026-05-23 14:32:51,active,
frontend_masters_00867f5f,frontend_masters,Frontend Masters,https://frontendmasters.com/sitemap.xml,Service Workers,https://frontendmasters.com/courses/service-workers,,Web Development,,Frontend Masters;JavaScript;Web Development;CSS,,intermediate,English,,,free,,,,,,"{""url"": ""/courses/service-workers""}",2026-05-23 14:32:51,active,
frontend_masters_0026bd65,frontend_masters,Frontend Masters,https://frontendmasters.com/sitemap.xml,Python Ai,https://frontendmasters.com/courses/python-ai,,Web Development,,Frontend Masters;JavaScript;Web Development;CSS,,intermediate,English,,,free,,,,,,"{""url"": ""/courses/python-ai""}",2026-05-23 14:32:51,active,
